admission_date,gender,age,admission_count
2017-04-02,Male,44,2
2017-04-02,Male,49,1
2017-04-02,Male,50,1
2017-04-02,Male,52,1
2017-04-02,Male,53,1
2017-04-02,Male,54,2
2017-04-02,Male,57,2
2017-04-02,Male,59,1
2017-04-02,Male,6,1
2017-04-02,Male,62,2
2017-04-02,Male,63,2
2017-04-02,Male,64,2
2017-04-02,Male,65,2
2017-04-02,Male,68,2
2017-04-02,Male,69,1
2017-04-02,Male,70,1
2017-04-02,Male,72,1
2017-04-02,Male,76,2
2017-04-02,Male,78,1
2017-04-02,Male,79,2
2017-04-02,Male,8,1
2017-04-02,Male,83,1
2017-04-02,Male,89,2
2017-04-02,Male,9,1
2017-04-02,Male,90,1
2017-04-02,Male,91,1
2017-04-03,Female,10,1
2017-04-03,Female,12,1
2017-04-03,Female,15,2
2017-04-03,Female,18,1
2017-04-03,Female,19,1
2017-04-03,Female,22,1
2017-04-03,Female,25,1
2017-04-03,Female,27,1
2017-04-03,Female,29,2
2017-04-03,Female,32,1
2017-04-03,Female,35,1
2017-04-03,Female,39,2
2017-04-03,Female,41,1
2017-04-03,Female,42,2
2017-04-03,Female,44,1
2017-04-03,Female,45,1
2017-04-03,Female,48,1
2017-04-03,Female,51,1
2017-04-03,Female,53,2
2017-04-03,Female,57,1
2017-04-03,Female,58,2
2017-04-03,Female,59,1
2017-04-03,Female,60,1
2017-04-03,Female,61,1
2017-04-03,Female,62,3
2017-04-03,Female,63,1
2017-04-03,Female,64,1
2017-04-03,Female,66,1
2017-04-03,Female,69,1
2017-04-03,Female,70,1
2017-04-03,Female,71,2
2017-04-03,Female,74,1
2017-04-03,Female,75,2
2017-04-03,Female,79,1
2017-04-03,Female,80,1
2017-04-03,Female,86,1
2017-04-03,Male,13,1
2017-04-03,Male,16,1
2017-04-03,Male,20,1
2017-04-03,Male,23,1
2017-04-03,Male,24,3
2017-04-03,Male,26,2
2017-04-03,Male,27,1
2017-04-03,Male,28,1
2017-04-03,Male,29,1
2017-04-03,Male,3,1
2017-04-03,Male,30,2
2017-04-03,Male,32,1
2017-04-03,Male,33,1
2017-04-03,Male,34,1
2017-04-03,Male,35,2
2017-04-03,Male,37,2
2017-04-03,Male,39,1
2017-04-03,Male,4,1
2017-04-03,Male,41,1
2017-04-03,Male,43,4
2017-04-03,Male,46,1
2017-04-03,Male,5,1
2017-04-03,Male,52,2
2017-04-03,Male,54,1
2017-04-03,Male,55,1
2017-04-03,Male,58,1
2017-04-03,Male,6,1
2017-04-03,Male,61,1
2017-04-03,Male,66,1
2017-04-03,Male,67,1
2017-04-03,Male,68,1
2017-04-03,Male,73,3
2017-04-03,Male,74,1
2017-04-03,Male,77,1
2017-04-03,Male,78,2
2017-04-03,Male,8,1
2017-04-03,Male,80,2
2017-04-03,Male,84,1
2017-04-03,Male,88,2
2017-04-03,Male,9,1
2017-04-03,Male,90,2
2017-04-03,Male,92,1
2017-04-04,Female,11,1
2017-04-04,Female,12,1
2017-04-04,Female,18,1
2017-04-04,Female,21,2
2017-04-04,Female,22,1
2017-04-04,Female,26,1
2017-04-04,Female,3,1
2017-04-04,Female,30,1
2017-04-04,Female,35,1
2017-04-04,Female,36,1
2017-04-04,Female,39,1
2017-04-04,Female,42,1
2017-04-04,Female,43,2
2017-04-04,Female,44,2
2017-04-04,Female,47,1
2017-04-04,Female,50,1
2017-04-04,Female,53,2
2017-04-04,Female,56,3
2017-04-04,Female,58,1
2017-04-04,Female,60,1
2017-04-04,Female,64,1
2017-04-04,Female,67,2
2017-04-04,Female,69,4
2017-04-04,Female,71,1
2017-04-04,Female,75,1
2017-04-04,Female,78,2
2017-04-04,Female,79,1
2017-04-04,Female,82,1
2017-04-04,Female,84,1
2017-04-04,Female,9,1
2017-04-04,Male,11,1
2017-04-04,Male,15,2
2017-04-04,Male,16,1
2017-04-04,Male,17,1
2017-04-04,Male,18,1
2017-04-04,Male,20,1
2017-04-04,Male,21,2
2017-04-04,Male,22,1
2017-04-04,Male,23,2
2017-04-04,Male,25,1
2017-04-04,Male,26,1
2017-04-04,Male,27,1
2017-04-04,Male,29,2
2017-04-04,Male,32,1
2017-04-04,Male,33,1
2017-04-04,Male,34,2
2017-04-04,Male,35,3
2017-04-04,Male,37,1
2017-04-04,Male,38,1
2017-04-04,Male,39,1
2017-04-04,Male,41,1
2017-04-04,Male,43,1
2017-04-04,Male,46,2
2017-04-04,Male,47,1
2017-04-04,Male,48,2
2017-04-04,Male,49,1
2017-04-04,Male,5,1
2017-04-04,Male,50,2
2017-04-04,Male,51,2
2017-04-04,Male,53,1
2017-04-04,Male,56,1
2017-04-04,Male,58,1
2017-04-04,Male,59,2
2017-04-04,Male,6,1
2017-04-04,Male,62,1
2017-04-04,Male,63,1
2017-04-04,Male,64,1
2017-04-04,Male,65,1
2017-04-04,Male,66,1
2017-04-04,Male,67,2
2017-04-04,Male,70,3
2017-04-04,Male,71,1
2017-04-04,Male,73,2
2017-04-04,Male,74,1
2017-04-04,Male,75,1
2017-04-04,Male,77,2
2017-04-04,Male,80,1
2017-04-04,Male,81,1
2017-04-04,Male,82,2
2017-04-04,Male,84,1
2017-04-04,Male,86,1
2017-04-04,Male,88,1
2017-04-04,Male,90,1
2017-04-05,Female,13,1
2017-04-05,Female,21,1
2017-04-05,Female,23,1
2017-04-05,Female,24,1
2017-04-05,Female,26,1
2017-04-05,Female,35,1
2017-04-05,Female,37,1
2017-04-05,Female,41,1
2017-04-05,Female,43,1
2017-04-05,Female,47,1
2017-04-05,Female,50,1
2017-04-05,Female,51,1
2017-04-05,Female,53,1
2017-04-05,Female,54,1
2017-04-05,Female,57,2
2017-04-05,Female,59,1
2017-04-05,Female,60,1
2017-04-05,Female,62,2
2017-04-05,Female,64,1
2017-04-05,Female,68,1
2017-04-05,Female,69,2
2017-04-05,Female,71,1
2017-04-05,Female,73,1
2017-04-05,Female,75,1
2017-04-05,Female,76,2
2017-04-05,Female,78,1
2017-04-05,Female,82,1
2017-04-05,Female,83,1
2017-04-05,Female,86,1
2017-04-05,Male,17,2
2017-04-05,Male,19,1
2017-04-05,Male,2,1
2017-04-05,Male,20,1
2017-04-05,Male,21,4
2017-04-05,Male,23,2
2017-04-05,Male,25,2
2017-04-05,Male,26,1
2017-04-05,Male,27,1
2017-04-05,Male,28,2
2017-04-05,Male,29,2
2017-04-05,Male,30,4
2017-04-05,Male,32,1
2017-04-05,Male,33,2
2017-04-05,Male,34,1
2017-04-05,Male,35,2
2017-04-05,Male,36,3
2017-04-05,Male,39,1
2017-04-05,Male,42,1
2017-04-05,Male,44,1
2017-04-05,Male,48,1
2017-04-05,Male,49,1
2017-04-05,Male,50,2
2017-04-05,Male,51,1
2017-04-05,Male,52,1
2017-04-05,Male,53,4
2017-04-05,Male,55,1
2017-04-05,Male,56,3
2017-04-05,Male,58,1
2017-04-05,Male,59,2
2017-04-05,Male,60,1
2017-04-05,Male,61,2
2017-04-05,Male,64,2
2017-04-05,Male,66,2
2017-04-05,Male,67,1
2017-04-05,Male,70,1
2017-04-05,Male,71,1
2017-04-05,Male,77,1
2017-04-05,Male,79,1
2017-04-05,Male,8,1
2017-04-05,Male,80,2
2017-04-05,Male,82,1
2017-04-05,Male,83,1
2017-04-05,Male,85,1
2017-04-05,Male,91,1
2017-04-06,Female,1,1
2017-04-06,Female,18,1
2017-04-06,Female,2,1
2017-04-06,Female,24,1
2017-04-06,Female,27,1
2017-04-06,Female,29,2
2017-04-06,Female,30,1
2017-04-06,Female,37,2
2017-04-06,Female,40,1
2017-04-06,Female,56,1
2017-04-06,Female,57,1
2017-04-06,Female,58,1
2017-04-06,Female,59,1
2017-04-06,Female,61,1
2017-04-06,Female,63,1
2017-04-06,Female,64,1
2017-04-06,Female,66,1
2017-04-06,Female,68,1
2017-04-06,Female,7,1
2017-04-06,Female,72,1
2017-04-06,Female,75,1
2017-04-06,Female,79,1
2017-04-06,Female,83,1
2017-04-06,Female,85,1
2017-04-06,Female,86,2
2017-04-06,Male,10,1
2017-04-06,Male,14,1
2017-04-06,Male,15,1
2017-04-06,Male,17,1
2017-04-06,Male,18,3
2017-04-06,Male,2,1
2017-04-06,Male,20,3
2017-04-06,Male,21,1
2017-04-06,Male,24,2
2017-04-06,Male,25,1
2017-04-06,Male,26,2
2017-04-06,Male,27,1
2017-04-06,Male,29,1
2017-04-06,Male,30,2
2017-04-06,Male,32,1
2017-04-06,Male,33,1
2017-04-06,Male,35,2
2017-04-06,Male,36,1
2017-04-06,Male,40,1
2017-04-06,Male,43,1
2017-04-06,Male,44,2
2017-04-06,Male,45,2
2017-04-06,Male,47,2
2017-04-06,Male,48,1
2017-04-06,Male,5,1
2017-04-06,Male,52,1
2017-04-06,Male,53,1
2017-04-06,Male,56,1
2017-04-06,Male,57,1
2017-04-06,Male,58,1
2017-04-06,Male,60,1
2017-04-06,Male,62,3
2017-04-06,Male,64,2
2017-04-06,Male,66,1
2017-04-06,Male,67,2
2017-04-06,Male,69,1
2017-04-06,Male,71,1
2017-04-06,Male,73,2
2017-04-06,Male,76,1
2017-04-06,Male,83,1
2017-04-06,Male,86,1
2017-04-06,Male,91,1
2017-04-06,Male,92,2
2017-04-06,Male,93,1
2017-04-07,Female,15,1
2017-04-07,Female,17,1
2017-04-07,Female,19,1
2017-04-07,Female,2,1
2017-04-07,Female,20,1
2017-04-07,Female,21,2
2017-04-07,Female,22,1
2017-04-07,Female,26,1
2017-04-07,Female,27,1
2017-04-07,Female,30,1
2017-04-07,Female,32,1
2017-04-07,Female,36,1
2017-04-07,Female,37,1
2017-04-07,Female,39,1
2017-04-07,Female,4,2
2017-04-07,Female,40,1
2017-04-07,Female,45,1
2017-04-07,Female,46,1
2017-04-07,Female,47,1
2017-04-07,Female,48,1
2017-04-07,Female,52,1
2017-04-07,Female,53,1
2017-04-07,Female,55,1
2017-04-07,Female,59,3
2017-04-07,Female,60,3
2017-04-07,Female,63,1
2017-04-07,Female,68,1
2017-04-07,Female,77,1
2017-04-07,Female,81,1
2017-04-07,Female,83,1
2017-04-07,Female,88,1
2017-04-07,Male,11,1
2017-04-07,Male,2,4
2017-04-07,Male,20,1
2017-04-07,Male,21,2
2017-04-07,Male,22,3
2017-04-07,Male,23,1
2017-04-07,Male,24,1
2017-04-07,Male,25,1
2017-04-07,Male,26,2
2017-04-07,Male,27,2
2017-04-07,Male,28,2
2017-04-07,Male,29,3
2017-04-07,Male,3,1
2017-04-07,Male,30,2
2017-04-07,Male,33,2
2017-04-07,Male,34,2
2017-04-07,Male,35,2
2017-04-07,Male,36,2
2017-04-07,Male,37,1
2017-04-07,Male,38,1
2017-04-07,Male,39,1
2017-04-07,Male,40,2
2017-04-07,Male,42,1
2017-04-07,Male,44,2
2017-04-07,Male,46,1
2017-04-07,Male,48,1
2017-04-07,Male,5,1
2017-04-07,Male,53,1
2017-04-07,Male,54,2
2017-04-07,Male,55,2
2017-04-07,Male,57,1
2017-04-07,Male,62,2
2017-04-07,Male,63,2
2017-04-07,Male,64,1
2017-04-07,Male,65,1
2017-04-07,Male,67,1
2017-04-07,Male,70,2
2017-04-07,Male,73,2
2017-04-07,Male,8,1
2017-04-07,Male,82,2
2017-04-07,Male,97,1
2017-04-08,Female,18,1
2017-04-08,Female,20,1
2017-04-08,Female,21,1
2017-04-08,Female,23,1
2017-04-08,Female,26,2
2017-04-08,Female,28,1
2017-04-08,Female,29,1
2017-04-08,Female,34,2
2017-04-08,Female,36,2
2017-04-08,Female,37,2
2017-04-08,Female,4,1
2017-04-08,Female,40,1
2017-04-08,Female,42,1
2017-04-08,Female,46,1
2017-04-08,Female,48,2
2017-04-08,Female,50,2
2017-04-08,Female,51,1
2017-04-08,Female,52,1
2017-04-08,Female,55,2
2017-04-08,Female,56,1
2017-04-08,Female,63,1
2017-04-08,Female,65,3
2017-04-08,Female,66,1
2017-04-08,Female,67,1
2017-04-08,Female,7,2
2017-04-08,Female,70,1
2017-04-08,Female,71,1
2017-04-08,Female,73,1
2017-04-08,Female,78,2
2017-04-08,Female,81,1
2017-04-08,Female,84,3
2017-04-08,Male,0,1
2017-04-08,Male,10,1
2017-04-08,Male,11,1
2017-04-08,Male,12,1
2017-04-08,Male,14,1
2017-04-08,Male,15,1
2017-04-08,Male,19,2
2017-04-08,Male,20,1
2017-04-08,Male,21,1
2017-04-08,Male,22,2
2017-04-08,Male,25,2
2017-04-08,Male,27,1
2017-04-08,Male,28,6
2017-04-08,Male,31,2
2017-04-08,Male,32,2
2017-04-08,Male,33,1
2017-04-08,Male,34,1
2017-04-08,Male,35,2
2017-04-08,Male,36,2
2017-04-08,Male,37,1
2017-04-08,Male,40,1
2017-04-08,Male,41,2
2017-04-08,Male,42,1
2017-04-08,Male,43,3
2017-04-08,Male,44,1
2017-04-08,Male,45,1
2017-04-08,Male,48,2
2017-04-08,Male,50,2
2017-04-08,Male,51,1
2017-04-08,Male,53,1
2017-04-08,Male,56,1
2017-04-08,Male,57,2
2017-04-08,Male,59,2
2017-04-08,Male,60,1
2017-04-08,Male,61,2
2017-04-08,Male,63,1
2017-04-08,Male,66,2
2017-04-08,Male,68,1
2017-04-08,Male,70,1
2017-04-08,Male,71,1
2017-04-08,Male,75,2
2017-04-08,Male,76,2
2017-04-08,Male,78,1
2017-04-08,Male,82,1
2017-04-08,Male,88,1
2017-04-08,Male,93,1
2017-04-09,Female,1,1
2017-04-09,Female,10,2
2017-04-09,Female,17,1
2017-04-09,Female,27,1
2017-04-09,Female,3,1
2017-04-09,Female,32,1
2017-04-09,Female,33,1
2017-04-09,Female,36,1
2017-04-09,Female,38,2
2017-04-09,Female,40,1
2017-04-09,Female,41,1
2017-04-09,Female,44,1
2017-04-09,Female,45,2
2017-04-09,Female,46,1
2017-04-09,Female,47,1
2017-04-09,Female,49,1
2017-04-09,Female,50,1
2017-04-09,Female,52,1
2017-04-09,Female,57,3
2017-04-09,Female,59,1
2017-04-09,Female,64,1
2017-04-09,Female,65,1
2017-04-09,Female,66,1
2017-04-09,Female,67,1
2017-04-09,Female,75,1
2017-04-09,Female,82,2
2017-04-09,Female,87,1
2017-04-09,Female,88,1
2017-04-09,Male,11,1
2017-04-09,Male,12,1
2017-04-09,Male,13,1
2017-04-09,Male,14,1
2017-04-09,Male,17,2
2017-04-09,Male,18,2
2017-04-09,Male,19,1
2017-04-09,Male,24,2
2017-04-09,Male,25,2
2017-04-09,Male,26,4
2017-04-09,Male,27,1
2017-04-09,Male,28,1
2017-04-09,Male,29,2
2017-04-09,Male,30,1
2017-04-09,Male,34,1
2017-04-09,Male,36,1
2017-04-09,Male,38,1
2017-04-09,Male,4,1
2017-04-09,Male,40,1
2017-04-09,Male,46,2
2017-04-09,Male,49,1
2017-04-09,Male,5,1
2017-04-09,Male,52,3
2017-04-09,Male,53,1
2017-04-09,Male,55,2
2017-04-09,Male,56,1
2017-04-09,Male,57,1
2017-04-09,Male,58,3
2017-04-09,Male,60,1
2017-04-09,Male,61,1
2017-04-09,Male,62,1
2017-04-09,Male,68,3
2017-04-09,Male,69,1
2017-04-09,Male,7,1
2017-04-09,Male,71,1
2017-04-09,Male,72,1
2017-04-09,Male,73,1
2017-04-09,Male,76,3
2017-04-09,Male,79,1
2017-04-09,Male,80,1
2017-04-09,Male,81,1
2017-04-09,Male,84,1
2017-04-09,Male,85,1
2017-04-09,Male,87,1
2017-04-09,Male,89,1
2017-04-09,Male,92,1
2017-04-09,Male,94,1
2017-04-09,Male,97,1
2017-04-10,Female,18,1
2017-04-10,Female,19,1
2017-04-10,Female,23,2
2017-04-10,Female,25,2
2017-04-10,Female,26,1
2017-04-10,Female,27,1
2017-04-10,Female,28,3
2017-04-10,Female,33,1
2017-04-10,Female,34,1
2017-04-10,Female,35,1
2017-04-10,Female,36,2
2017-04-10,Female,40,1
2017-04-10,Female,43,1
2017-04-10,Female,45,1
2017-04-10,Female,46,2
2017-04-10,Female,52,1
2017-04-10,Female,53,1
2017-04-10,Female,54,1
2017-04-10,Female,57,1
2017-04-10,Female,58,2
2017-04-10,Female,60,1
2017-04-10,Female,62,1
2017-04-10,Female,63,1
2017-04-10,Female,66,1
2017-04-10,Female,69,1
2017-04-10,Female,70,1
2017-04-10,Female,71,2
2017-04-10,Female,73,1
2017-04-10,Female,79,1
2017-04-10,Female,83,1
2017-04-10,Female,84,1
2017-04-10,Female,85,1
2017-04-10,Male,1,1
2017-04-10,Male,15,1
2017-04-10,Male,17,1
2017-04-10,Male,18,1
2017-04-10,Male,2,2
2017-04-10,Male,21,2
2017-04-10,Male,22,2
2017-04-10,Male,23,1
2017-04-10,Male,24,1
2017-04-10,Male,25,1
2017-04-10,Male,26,3
2017-04-10,Male,27,2
2017-04-10,Male,28,2
2017-04-10,Male,29,1
2017-04-10,Male,30,1
2017-04-10,Male,34,2
2017-04-10,Male,37,1
2017-04-10,Male,39,1
2017-04-10,Male,44,1
2017-04-10,Male,45,2
2017-04-10,Male,46,1
2017-04-10,Male,47,1
2017-04-10,Male,48,2
2017-04-10,Male,5,1
2017-04-10,Male,50,1
2017-04-10,Male,52,2
2017-04-10,Male,53,3
2017-04-10,Male,55,3
2017-04-10,Male,57,1
2017-04-10,Male,59,2
2017-04-10,Male,60,1
2017-04-10,Male,61,1
2017-04-10,Male,62,1
2017-04-10,Male,64,1
2017-04-10,Male,66,2
2017-04-10,Male,68,1
2017-04-10,Male,72,2
2017-04-10,Male,75,1
2017-04-10,Male,78,2
2017-04-10,Male,8,3
2017-04-10,Male,80,1
2017-04-10,Male,81,2
2017-04-10,Male,82,1
2017-04-10,Male,84,1
2017-04-10,Male,89,1
2017-04-11,Female,28,1
2017-04-11,Female,29,1
2017-04-11,Female,3,1
2017-04-11,Female,30,1
2017-04-11,Female,32,1
2017-04-11,Female,36,1
2017-04-11,Female,37,1
2017-04-11,Female,38,1
2017-04-11,Female,40,2
2017-04-11,Female,43,2
2017-04-11,Female,44,1
2017-04-11,Female,47,2
2017-04-11,Female,48,1
2017-04-11,Female,51,1
2017-04-11,Female,52,2
2017-04-11,Female,66,1
2017-04-11,Female,67,1
2017-04-11,Female,74,1
2017-04-11,Male,10,1
2017-04-11,Male,12,1
2017-04-11,Male,14,1
2017-04-11,Male,17,1
2017-04-11,Male,18,2
2017-04-11,Male,19,1
2017-04-11,Male,20,1
2017-04-11,Male,21,2
2017-04-11,Male,22,1
2017-04-11,Male,23,1
2017-04-11,Male,25,1
2017-04-11,Male,26,2
2017-04-11,Male,27,2
2017-04-11,Male,29,1
2017-04-11,Male,3,1
2017-04-11,Male,31,1
2017-04-11,Male,32,2
2017-04-11,Male,33,2
2017-04-11,Male,34,2
2017-04-11,Male,36,2
2017-04-11,Male,39,2
2017-04-11,Male,40,2
2017-04-11,Male,41,1
2017-04-11,Male,44,1
2017-04-11,Male,45,1
2017-04-11,Male,47,2
2017-04-11,Male,48,1
2017-04-11,Male,53,1
2017-04-11,Male,56,1
2017-04-11,Male,58,1
2017-04-11,Male,59,3
2017-04-11,Male,60,3
2017-04-11,Male,63,2
2017-04-11,Male,67,1
2017-04-11,Male,71,1
2017-04-11,Male,72,2
2017-04-11,Male,75,1
2017-04-11,Male,76,2
2017-04-11,Male,78,1
2017-04-11,Male,80,1
2017-04-11,Male,82,1
2017-04-11,Male,85,2
2017-04-11,Male,90,1
2017-04-11,Male,96,1
2017-04-12,Female,19,1
2017-04-12,Female,2,1
2017-04-12,Female,23,1
2017-04-12,Female,24,1
2017-04-12,Female,25,1
2017-04-12,Female,26,2
2017-04-12,Female,28,1
2017-04-12,Female,30,2
2017-04-12,Female,33,1
2017-04-12,Female,38,1
2017-04-12,Female,40,1
2017-04-12,Female,45,1
2017-04-12,Female,48,2
2017-04-12,Female,51,1
2017-04-12,Female,52,1
2017-04-12,Female,53,1
2017-04-12,Female,56,1
2017-04-12,Female,59,1
2017-04-12,Female,6,1
2017-04-12,Female,61,1
2017-04-12,Female,62,1
2017-04-12,Female,69,2
2017-04-12,Female,7,1
2017-04-12,Female,71,2
2017-04-12,Female,72,1
2017-04-12,Female,73,1
2017-04-12,Female,76,1
2017-04-12,Female,80,1
2017-04-12,Female,85,2
2017-04-12,Male,10,1
2017-04-12,Male,15,2
2017-04-12,Male,16,1
2017-04-12,Male,17,2
2017-04-12,Male,19,1
2017-04-12,Male,2,1
2017-04-12,Male,20,1
2017-04-12,Male,22,1
2017-04-12,Male,24,2
2017-04-12,Male,27,3
2017-04-12,Male,30,1
2017-04-12,Male,32,1
2017-04-12,Male,33,1
2017-04-12,Male,36,1
2017-04-12,Male,37,1
2017-04-12,Male,38,1
2017-04-12,Male,39,1
2017-04-12,Male,40,1
2017-04-12,Male,41,1
2017-04-12,Male,42,1
2017-04-12,Male,43,2
2017-04-12,Male,44,1
2017-04-12,Male,45,2
2017-04-12,Male,47,2
2017-04-12,Male,50,1
2017-04-12,Male,51,1
2017-04-12,Male,53,1
2017-04-12,Male,58,1
2017-04-12,Male,59,2
2017-04-12,Male,6,1
2017-04-12,Male,62,2
2017-04-12,Male,63,1
2017-04-12,Male,64,1
2017-04-12,Male,66,1
2017-04-12,Male,67,3
2017-04-12,Male,68,1
2017-04-12,Male,69,2
2017-04-12,Male,71,2
2017-04-12,Male,72,1
2017-04-12,Male,78,2
2017-04-12,Male,80,1
2017-04-12,Male,82,1
2017-04-12,Male,84,1
2017-04-12,Male,90,1
2017-04-13,Female,10,1
2017-04-13,Female,15,1
2017-04-13,Female,16,1
2017-04-13,Female,17,2
2017-04-13,Female,22,1
2017-04-13,Female,25,1
2017-04-13,Female,28,1
2017-04-13,Female,30,1
2017-04-13,Female,31,2
2017-04-13,Female,32,1
2017-04-13,Female,33,1
2017-04-13,Female,34,3
2017-04-13,Female,36,1
2017-04-13,Female,37,2
2017-04-13,Female,39,2
2017-04-13,Female,43,1
2017-04-13,Female,45,1
2017-04-13,Female,46,2
2017-04-13,Female,48,1
2017-04-13,Female,50,2
2017-04-13,Female,51,1
2017-04-13,Female,55,2
2017-04-13,Female,61,1
2017-04-13,Female,62,2
2017-04-13,Female,66,1
2017-04-13,Female,67,1
2017-04-13,Female,69,1
2017-04-13,Female,7,1
2017-04-13,Female,72,1
2017-04-13,Female,73,1
2017-04-13,Female,75,1
2017-04-13,Female,76,1
2017-04-13,Female,8,1
2017-04-13,Female,81,1
2017-04-13,Female,83,2
2017-04-13,Male,11,1
2017-04-13,Male,14,1
2017-04-13,Male,15,1
2017-04-13,Male,17,1
2017-04-13,Male,18,1
2017-04-13,Male,19,2
2017-04-13,Male,2,1
2017-04-13,Male,21,1
2017-04-13,Male,22,1
2017-04-13,Male,24,1
2017-04-13,Male,26,2
2017-04-13,Male,27,1
2017-04-13,Male,28,1
2017-04-13,Male,29,1
2017-04-13,Male,30,2
2017-04-13,Male,31,1
2017-04-13,Male,32,1
2017-04-13,Male,33,1
2017-04-13,Male,34,1
2017-04-13,Male,38,2
2017-04-13,Male,39,1
2017-04-13,Male,40,1
2017-04-13,Male,44,1
2017-04-13,Male,45,2
2017-04-13,Male,46,1
2017-04-13,Male,47,1
2017-04-13,Male,49,1
2017-04-13,Male,51,1
2017-04-13,Male,52,1
2017-04-13,Male,53,1
2017-04-13,Male,55,1
2017-04-13,Male,56,1
2017-04-13,Male,59,1
2017-04-13,Male,62,1
2017-04-13,Male,63,2
2017-04-13,Male,64,1
2017-04-13,Male,66,1
2017-04-13,Male,67,2
2017-04-13,Male,68,1
2017-04-13,Male,69,1
2017-04-13,Male,70,1
2017-04-13,Male,73,1
2017-04-13,Male,79,1
2017-04-13,Male,80,1
2017-04-13,Male,85,1
2017-04-13,Male,96,1
2017-04-14,Female,1,1
2017-04-14,Female,14,1
2017-04-14,Female,15,1
2017-04-14,Female,18,1
2017-04-14,Female,2,1
2017-04-14,Female,22,2
2017-04-14,Female,23,2
2017-04-14,Female,26,1
2017-04-14,Female,30,1
2017-04-14,Female,38,1
2017-04-14,Female,39,1
2017-04-14,Female,45,2
2017-04-14,Female,46,1
2017-04-14,Female,5,1
2017-04-14,Female,54,1
2017-04-14,Female,55,1
2017-04-14,Female,56,1
2017-04-14,Female,57,1
2017-04-14,Female,60,1
2017-04-14,Female,62,1
2017-04-14,Female,64,2
2017-04-14,Female,65,1
2017-04-14,Female,68,1
2017-04-14,Female,70,2
2017-04-14,Female,83,1
2017-04-14,Female,86,1
2017-04-14,Female,90,1
2017-04-14,Female,92,1
2017-04-14,Male,14,1
2017-04-14,Male,16,1
2017-04-14,Male,17,1
2017-04-14,Male,18,4
2017-04-14,Male,20,2
2017-04-14,Male,21,1
2017-04-14,Male,23,2
2017-04-14,Male,24,1
2017-04-14,Male,25,3
2017-04-14,Male,26,2
2017-04-14,Male,28,1
2017-04-14,Male,29,1
2017-04-14,Male,30,1
2017-04-14,Male,32,2
2017-04-14,Male,33,3
2017-04-14,Male,35,1
2017-04-14,Male,36,1
2017-04-14,Male,38,1
2017-04-14,Male,39,1
2017-04-14,Male,40,1
2017-04-14,Male,42,1
2017-04-14,Male,43,1
2017-04-14,Male,44,2
2017-04-14,Male,46,1
2017-04-14,Male,47,1
2017-04-14,Male,49,1
2017-04-14,Male,52,2
2017-04-14,Male,53,2
2017-04-14,Male,54,1
2017-04-14,Male,56,1
2017-04-14,Male,59,1
2017-04-14,Male,60,2
2017-04-14,Male,61,3
2017-04-14,Male,63,1
2017-04-14,Male,64,1
2017-04-14,Male,65,2
2017-04-14,Male,66,1
2017-04-14,Male,67,1
2017-04-14,Male,68,1
2017-04-14,Male,70,1
2017-04-14,Male,71,1
2017-04-14,Male,74,1
2017-04-14,Male,76,1
2017-04-14,Male,80,1
2017-04-14,Male,83,2
2017-04-14,Male,85,1
2017-04-14,Male,87,1
2017-04-15,Female,15,1
2017-04-15,Female,24,1
2017-04-15,Female,26,1
2017-04-15,Female,27,1
2017-04-15,Female,28,1
2017-04-15,Female,29,1
2017-04-15,Female,30,1
2017-04-15,Female,31,1
2017-04-15,Female,36,1
2017-04-15,Female,47,1
2017-04-15,Female,49,1
2017-04-15,Female,50,2
2017-04-15,Female,56,2
2017-04-15,Female,58,1
2017-04-15,Female,60,1
2017-04-15,Female,61,1
2017-04-15,Female,63,1
2017-04-15,Female,66,1
2017-04-15,Female,68,1
2017-04-15,Female,69,2
2017-04-15,Female,74,1
2017-04-15,Female,76,1
2017-04-15,Female,77,1
2017-04-15,Female,78,1
2017-04-15,Female,81,1
2017-04-15,Female,82,1
2017-04-15,Female,84,1
2017-04-15,Female,90,1
2017-04-15,Female,91,1
2017-04-15,Male,13,1
2017-04-15,Male,15,1
2017-04-15,Male,16,2
2017-04-15,Male,17,1
2017-04-15,Male,18,1
2017-04-15,Male,19,2
2017-04-15,Male,2,1
2017-04-15,Male,20,1
2017-04-15,Male,21,2
2017-04-15,Male,23,1
2017-04-15,Male,24,4
2017-04-15,Male,26,1
2017-04-15,Male,27,1
2017-04-15,Male,28,2
2017-04-15,Male,29,2
2017-04-15,Male,30,4
2017-04-15,Male,31,2
2017-04-15,Male,32,2
2017-04-15,Male,33,2
2017-04-15,Male,34,4
2017-04-15,Male,35,1
2017-04-15,Male,36,2
2017-04-15,Male,38,2
2017-04-15,Male,39,1
2017-04-15,Male,40,3
2017-04-15,Male,41,1
2017-04-15,Male,42,1
